Date,Region,New_Tests,Total_Tests,Positivity,Turn_Around
2021-05-14,Fraser,3967,1165541,8.96,14.1
2021-05-14,Interior,968,270668,5.57,20.6
2021-05-14,Northern,250,86779,7.74,25.5
2021-05-14,Unknown,268,69694,0,25.2
2021-05-14,Vancouver Coastal,2158,788150,5.98,14.7
2021-05-14,Vancouver Island,694,278626,2.13,10.3
2021-05-15,BC,7676,2667134,6.95,16
2021-05-15,Fraser,4003,1169544,8.8,15.4
2021-05-15,Interior,782,271450,5.52,18.2
2021-05-15,Northern,179,86958,7.22,20.3
2021-05-15,Unknown,204,69898,0,17.3
2021-05-15,Vancouver Coastal,2003,790153,6.15,17.1
2021-05-15,Vancouver Island,505,279131,1.95,10.9
2021-05-16,BC,5892,2673026,6.82,15.1
2021-05-16,Fraser,3265,1172809,8.59,15
2021-05-16,Interior,567,272017,5.71,15.5
2021-05-16,Northern,172,87130,7.58,25.9
2021-05-16,Unknown,132,70030,0,17.7
2021-05-16,Vancouver Coastal,1353,791506,5.96,15.1
2021-05-16,Vancouver Island,403,279534,2.06,9.4
2021-05-17,BC,7291,2680317,6.72,12.3
2021-05-17,Fraser,3296,1176105,8.57,12.4
2021-05-17,Interior,833,272850,5.68,14.1
2021-05-17,Northern,118,87248,7.2,12.3
2021-05-17,Unknown,368,70398,0,15
2021-05-17,Vancouver Coastal,2176,793682,5.71,11.8
2021-05-17,Vancouver Island,500,280034,2.13,9.3
2021-05-18,BC,8682,2688999,6.68,14.6
2021-05-18,Fraser,4389,1180494,8.44,15
2021-05-18,Interior,962,273812,6.13,14.1
2021-05-18,Northern,268,87516,7.91,17.8
2021-05-18,Unknown,238,70636,0,22.1
2021-05-18,Vancouver Coastal,2182,795864,5.17,13.9
2021-05-18,Vancouver Island,643,280677,3.32,10.8
2021-05-19,BC,7604,2696603,6.47,14.6
2021-05-19,Fraser,3455,1183949,8.21,15.2
2021-05-19,Interior,754,274566,5.84,15.2
2021-05-19,Northern,271,87787,8.24,17.8
2021-05-19,Unknown,365,71001,0,20.2
2021-05-19,Vancouver Coastal,1976,797840,4.89,13.2
2021-05-19,Vancouver Island,783,281460,3.85,10.9
2021-05-20,BC,8068,2704671,6.44,15.2
2021-05-20,Fraser,3791,1187740,8.03,14.6
2021-05-20,Interior,955,275521,6.12,18.4
2021-05-20,Northern,302,88089,8.91,18
2021-05-20,Unknown,223,71224,0,21.1
2021-05-20,Vancouver Coastal,2044,799884,4.75,15.2
2021-05-20,Vancouver Island,753,282213,4.25,10.9
2021-05-21,BC,7262,2711933,6.34,14.9
2021-05-21,Fraser,3188,1190928,7.96,14.8
2021-05-21,Interior,802,276323,6.31,16
2021-05-21,Northern,363,88452,8.61,30
2021-05-21,Unknown,242,71466,0,20
2021-05-21,Vancouver Coastal,1824,801708,4.54,13.6
2021-05-21,Vancouver Island,843,283056,4.09,8.9
2021-05-22,BC,6259,2718192,6.19,15.5
2021-05-22,Fraser,3255,1194183,7.8,14.9
2021-05-22,Interior,655,276978,6.2,16.2
2021-05-22,Northern,153,88605,9.05,21.7
2021-05-22,Unknown,157,71623,0,13.3
2021-05-22,Vancouver Coastal,1669,803377,4.23,16.5
2021-05-22,Vancouver Island,370,283426,4.12,12.8
2021-05-23,BC,5040,2723232,6.03,13.8
2021-05-23,Fraser,2735,1196918,7.55,13.6
2021-05-23,Interior,576,277554,6.1,13.7
2021-05-23,Northern,126,88731,8.62,23.5
2021-05-23,Unknown,81,71704,0,15.1
2021-05-23,Vancouver Coastal,1059,804436,4.29,13.9
2021-05-23,Vancouver Island,463,283889,3.88,11.8
2021-05-24,BC,5022,2728254,6.01,12.1
2021-05-24,Fraser,2398,1199316,7.45,11.9
2021-05-24,Interior,594,278148,5.87,13.4
2021-05-24,Northern,86,88817,8.67,12.5
2021-05-24,Unknown,224,71928,0,10.5
2021-05-24,Vancouver Coastal,1260,805696,4.48,12.7
2021-05-24,Vancouver Island,460,284349,3.75,10.6
